sma,intens,intens_err,ellipticity,ellipticity_err,pa,pa_err,grad,grad_error,grad_rerror,x0,x0_err,y0,y0_err,ndata,nflag,niter,stop_code
337.72221,0.29900231390602344,0.0026019224246765127,0.6291633753978547,0.005676957052361094,75.84940903421996,0.3894612248980461,-0.0014468826013809234,0.00010283811167637352,0.07107564330252053,1013.1794846814873,1.1916503940125787,946.6806211136004,2.2332650976667416,1226,0,20,0
371.4944310000001,0.21942704415498793,0.00191352658494792,0.5913356910946788,0.005346346409843132,76.31307218674048,0.37782495948450634,-0.001128430294106606,6.516901024015032e-05,0.05775191483293661,1009.0924081983655,1.1963986157925692,948.2828287302983,2.1295883915706875,1430,0,10,0
408.6438741000001,0.15707204446442832,0.0011764785915087956,0.5551134220467765,0.004801893239782064,76.31307218674048,0.351166872052817,-0.0007545784428424166,3.755234634381911e-05,0.049765994112372765,1001.0584993888244,1.1575118418235237,950.2393428164011,1.9544353471335312,1656,0,50,2
449.5082615100002,0.13230179504361828,0.0010121498590596907,0.5551134220467765,0.005151665060878687,78.67357489691817,0.37666912541142894,-0.0005552036336211607,3.016159311839937e-05,0.05432528047714457,1009.4800901051361,1.3407516991874227,974.4942082392947,2.3212415819100385,1821,0,10,0
494.45908766100024,0.11293741672463754,0.0009584845878076473,0.5639327392575534,0.0044057825907637335,81.07252568589075,0.31929399167967754,-0.0005474241403127588,5.200211729381304e-05,0.09499419821731421,1008.4152938997867,1.2456070149064602,1003.1753155973945,2.2338815850762117,1979,0,10,0
543.9049964271003,0.06690237370717968,0.0005843581686659763,0.5090924032334605,0.00457962013567499,79.1199710634698,0.3523781859289158,-0.00032769477353410294,1.4870539269493916e-05,0.04537923845754089,1015.9917129711403,1.4100882242948172,1001.5126867460874,2.2943984963626014,2335,0,10,0
598.2954960698104,0.04105410411959535,0.0005139382275636141,0.46187609871016677,0.006549286981347256,77.19613313735518,0.5364470182939699,-0.00020052582999094892,1.086549160894844e-05,0.05418499756085724,1023.3292299368838,2.201021444747026,1009.1240659057261,3.3192123810519787,2708,0,10,0
658.1250456767915,0.023915960034106624,0.0003255874090590622,0.38529439583550784,0.007950210025120384,75.09533692642293,0.7404956178597789,-0.00010797320605166319,6.023571250127355e-06,0.055787648347175936,1028.368281513372,2.886354208205811,1027.097793049704,3.935146227444316,3212,0,10,0
723.9375502444707,0.013172215159544363,0.0002415177474873005,0.23760344363225977,0.01005245325148763,86.70483552570484,1.3840488423083992,-7.13529173649869e-05,4.228653820614996e-06,0.05926392328129263,1022.4375760541661,3.7819558926916153,1044.3223131959076,4.609901762082481,3972,0,11,0
796.3313052689178,0.00800672871576322,0.00018810689795181488,0.23760344363225977,0.015269796685117878,86.70483552570484,2.1023066776746298,-3.288830286144803e-05,3.4527820347458596e-06,0.10498510820980192,1022.4375760541661,6.319079212838885,1044.3223131959076,7.702769140546286,4369,0,3,5
875.9644357958097,0.005387728516939091,0.00020054270375087453,0.23760344363225977,0.03473415850970216,86.70483552570484,4.487454779548684,-1.4630584686827233e-05,3.6625642667451493e-06,0.2503361516401166,1022.4375760541661,14.817964305133621,1044.3223131959076,19.398883896509258,4506,300,4,5
